ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr
ckpt_e5_s155000.safetensors,5,155000,552095.278317,69.523857,6.351104,640.645203,0.00009341
ckpt_e5_s156000.safetensors,5,156000,548543.276552,67.681931,4.263168,636.344543,0.00009333
ckpt_e5_s157000.safetensors,5,157000,547044.585894,66.105217,3.396029,631.164307,0.00009324
ckpt_e5_s158000.safetensors,5,158000,538179.830276,65.261559,3.662556,626.367493,0.00009316
ckpt_e5_s159000.safetensors,5,159000,531628.927924,66.083771,5.805952,621.987793,0.00009307
ckpt_e5_s160000.safetensors,5,160000,533141.869091,66.148872,4.518187,617.929688,0.00009299
ckpt_e5_s161000.safetensors,5,161000,528346.322731,62.425079,3.411225,612.741272,0.00009290
ckpt_e5_s162000.safetensors,5,162000,523453.812149,62.374901,3.853911,608.729065,0.00009282
ckpt_e5_s163000.safetensors,5,163000,519849.577286,63.997082,5.605541,604.815796,0.00009273
ckpt_e5_s164000.safetensors,5,164000,516402.534614,63.661201,5.579508,600.903870,0.00009264
ckpt_e5_s165000.safetensors,5,165000,513627.788189,61.427719,4.824935,595.737000,0.00009256
ckpt_e5_s166000.safetensors,5,166000,508140.963630,61.012054,4.533559,592.787842,0.00009247
ckpt_e5_s167000.safetensors,5,167000,506594.944988,61.293362,6.376112,587.535217,0.00009238
ckpt_e5_s168000.safetensors,5,168000,500082.350175,58.516426,4.379174,583.171143,0.00009229
ckpt_e5_s169000.safetensors,5,169000,497469.708069,57.792019,4.346809,579.244446,0.00009220
ckpt_e5_s170000.safetensors,5,170000,493399.003667,58.456257,6.112228,575.095947,0.00009211
ckpt_e5_s171000.safetensors,5,171000,490048.477589,56.769642,4.423346,571.111328,0.00009202
ckpt_e5_s172000.safetensors,5,172000,488084.401437,55.841061,4.414961,566.917236,0.00009193
ckpt_e5_s173000.safetensors,5,173000,482274.430614,56.340309,5.610676,563.544617,0.00009184
ckpt_e5_s174000.safetensors,5,174000,479924.062742,57.578201,8.053255,558.929565,0.00009175
ckpt_e5_s175000.safetensors,5,175000,476734.762986,53.429291,3.964067,555.170105,0.00009165
ckpt_e5_s176000.safetensors,5,176000,472414.129125,54.377769,5.042235,551.556702,0.00009156
ckpt_e5_s177000.safetensors,5,177000,469742.762602,52.549091,3.336810,548.329712,0.00009147
ckpt_e5_s178000.safetensors,5,178000,466653.436430,53.445709,4.788795,544.797058,0.00009138
ckpt_e5_s179000.safetensors,5,179000,463422.597346,51.202213,3.168923,541.075806,0.00009128
ckpt_e5_s180000.safetensors,5,180000,459508.320029,51.719429,4.074674,537.665100,0.00009119
ckpt_e5_s181000.safetensors,5,181000,455845.888276,50.398170,3.845631,534.182861,0.00009109
ckpt_e5_s182000.safetensors,5,182000,452604.128515,50.367100,4.259205,530.696655,0.00009100
ckpt_e5_s183000.safetensors,5,183000,451946.548351,49.611885,3.447864,527.006287,0.00009090
ckpt_e5_s184000.safetensors,5,184000,447609.295687,51.361607,6.604956,523.767029,0.00009081
ckpt_e5_s185000.safetensors,5,185000,445132.639137,47.619591,3.146662,520.226318,0.00009071
ckpt_e6_s186000.safetensors,6,186000,325799.673235,49.157887,4.354419,517.414490,0.00009061
ckpt_e6_s187000.safetensors,6,187000,366719.261858,49.120129,5.570663,514.104980,0.00009051
ckpt_e6_s188000.safetensors,6,188000,370046.956008,50.044788,6.763111,511.066498,0.00009042
ckpt_e6_s189000.safetensors,6,189000,375626.175579,47.943996,5.325863,508.088348,0.00009032
ckpt_e6_s190000.safetensors,6,190000,366324.929399,47.813499,5.401401,505.029510,0.00009022
ckpt_e6_s191000.safetensors,6,191000,352310.993062,46.208118,3.718146,502.705078,0.00009012
ckpt_e6_s192000.safetensors,6,192000,351263.715550,44.981564,3.020515,499.578308,0.00009002
ckpt_e6_s193000.safetensors,6,193000,347469.971534,46.388378,5.581866,496.727081,0.00008992
ckpt_e6_s194000.safetensors,6,194000,344068.705447,44.826080,3.769077,494.520020,0.00008982
ckpt_e6_s195000.safetensors,6,195000,353459.396697,44.026684,3.517942,491.202759,0.00008972
ckpt_e6_s196000.safetensors,6,196000,341837.339420,44.945309,4.653096,489.013214,0.00008962
ckpt_e6_s197000.safetensors,6,197000,340748.759938,43.648731,4.083362,486.174744,0.00008951
ckpt_e6_s198000.safetensors,6,198000,339067.445754,46.425770,5.064744,485.236908,0.00008941
ckpt_e6_s199000.safetensors,6,199000,338076.718578,44.092072,4.130778,481.761963,0.00008931
ckpt_e6_s200000.safetensors,6,200000,337681.488102,44.411919,4.819065,479.033295,0.00008921
ckpt_e6_s201000.safetensors,6,201000,335930.253891,42.738846,4.555989,475.800934,0.00008910
ckpt_e6_s202000.safetensors,6,202000,334527.378366,41.454124,3.174511,473.781982,0.00008900
ckpt_e6_s203000.safetensors,6,203000,333747.330960,41.518784,3.759553,470.767883,0.00008889
ckpt_e6_s204000.safetensors,6,204000,330765.182498,40.452240,2.794988,468.719086,0.00008879
ckpt_e6_s205000.safetensors,6,205000,327738.688047,41.612484,4.352066,466.823212,0.00008868
ckpt_e6_s206000.safetensors,6,206000,328049.174454,40.989563,3.405350,464.394806,0.00008858
ckpt_e6_s207000.safetensors,6,207000,325810.389830,42.417290,6.404287,461.688293,0.00008847
ckpt_e6_s208000.safetensors,6,208000,324392.120616,39.981861,3.963967,459.598907,0.00008836
ckpt_e6_s209000.safetensors,6,209000,322422.586278,41.059532,5.069427,457.482239,0.00008826
ckpt_e6_s210000.safetensors,6,210000,320469.306550,39.654339,3.518522,455.495300,0.00008815
ckpt_e6_s211000.safetensors,6,211000,320271.765719,42.047371,4.790292,454.309418,0.00008804
ckpt_e6_s212000.safetensors,6,212000,318443.472912,39.671700,3.574597,451.591797,0.00008793
ckpt_e6_s213000.safetensors,6,213000,316787.454999,39.596455,4.903508,448.523438,0.00008782
ckpt_e6_s214000.safetensors,6,214000,315428.149397,38.394180,3.783184,446.405518,0.00008772
ckpt_e6_s215000.safetensors,6,215000,314315.769529,38.207619,3.720395,444.384033,0.00008761
ckpt_e6_s216000.safetensors,6,216000,313740.054844,38.677231,4.632059,442.258118,0.00008750
ckpt_e6_s217000.safetensors,6,217000,310268.016296,41.477844,7.356157,440.238220,0.00008739
ckpt_e6_s218000.safetensors,6,218000,309628.549118,37.253048,3.013805,438.559418,0.00008728
ckpt_e6_s219000.safetensors,6,219000,307050.384824,38.573093,5.131890,436.641144,0.00008716
ckpt_e6_s220000.safetensors,6,220000,307790.735994,36.409328,3.270672,434.100494,0.00008705
ckpt_e6_s221000.safetensors,6,221000,305764.813552,39.174000,6.259419,432.809479,0.00008694
ckpt_e6_s222000.safetensors,6,222000,304669.524876,36.987320,3.918254,430.933838,0.00008683
ckpt_e7_s223000.safetensors,7,223000,195703.994233,36.938381,4.129407,429.478119,0.00008672
ckpt_e7_s224000.safetensors,7,224000,192292.106743,36.653572,3.623875,428.117035,0.00008660
ckpt_e7_s225000.safetensors,7,225000,180533.362746,36.163090,3.728316,426.301117,0.00008649
ckpt_e7_s226000.safetensors,7,226000,187292.565578,35.554073,2.960863,424.515930,0.00008637
ckpt_e7_s227000.safetensors,7,227000,183874.721597,36.149792,4.106224,422.525665,0.00008626
ckpt_e7_s228000.safetensors,7,228000,187315.687262,35.139576,3.871015,420.522644,0.00008615
ckpt_e7_s229000.safetensors,7,229000,184288.904005,36.248871,4.189563,419.219086,0.00008603
ckpt_e7_s230000.safetensors,7,230000,179081.661896,33.897629,2.850953,417.082520,0.00008592
ckpt_e7_s231000.safetensors,7,231000,181542.346607,34.827835,3.893618,415.396271,0.00008580
ckpt_e7_s232000.safetensors,7,232000,183059.743733,34.777805,3.678758,413.471588,0.00008568
ckpt_e7_s233000.safetensors,7,233000,178803.505726,34.550079,3.853519,411.813812,0.00008557
ckpt_e7_s234000.safetensors,7,234000,177712.862305,34.571281,3.591848,410.119843,0.00008545
ckpt_e7_s235000.safetensors,7,235000,178912.496539,33.561848,3.503603,408.069733,0.00008533
ckpt_e7_s236000.safetensors,7,236000,177518.068947,33.403179,3.124459,406.637787,0.00008521
ckpt_e7_s237000.safetensors,7,237000,174990.048899,33.690632,4.018008,404.831787,0.00008510
ckpt_e7_s238000.safetensors,7,238000,176911.118248,32.353001,2.790796,403.042023,0.00008498
ckpt_e7_s239000.safetensors,7,239000,175701.570562,36.603104,6.166415,401.868011,0.00008486
ckpt_e7_s240000.safetensors,7,240000,175577.116153,32.651146,3.591079,399.863281,0.00008474
ckpt_e7_s241000.safetensors,7,241000,173370.025875,33.141987,4.290446,398.477997,0.00008462
ckpt_e7_s242000.safetensors,7,242000,174349.749496,32.372921,3.882071,396.753357,0.00008450
ckpt_e7_s243000.safetensors,7,243000,172894.869166,34.111107,6.041367,395.162903,0.00008438
ckpt_e7_s244000.safetensors,7,244000,171817.213800,31.293558,2.756139,393.905762,0.00008426
ckpt_e7_s245000.safetensors,7,245000,172078.401957,31.465698,3.528392,392.498932,0.00008414
ckpt_e7_s246000.safetensors,7,246000,170922.257377,31.026400,2.879604,391.025116,0.00008402
ckpt_e7_s247000.safetensors,7,247000,170814.980911,32.496723,4.984655,389.597076,0.00008389
ckpt_e7_s248000.safetensors,7,248000,169817.306700,30.977705,3.332902,388.352142,0.00008377
ckpt_e7_s249000.safetensors,7,249000,168957.333299,31.050900,3.340377,386.983459,0.00008365
ckpt_e7_s250000.safetensors,7,250000,169250.907818,31.833855,3.520202,385.480713,0.00008353
ckpt_e7_s251000.safetensors,7,251000,167792.635082,30.483521,2.925051,384.364197,0.00008340
ckpt_e7_s252000.safetensors,7,252000,167487.434123,30.717936,3.255963,382.937439,0.00008328
ckpt_e7_s253000.safetensors,7,253000,166901.692620,31.139130,3.543723,382.342682,0.00008315
ckpt_e7_s254000.safetensors,7,254000,164923.940844,31.373116,3.331920,380.982788,0.00008303
ckpt_e7_s255000.safetensors,7,255000,165231.395011,29.759947,2.707851,379.021576,0.00008291
ckpt_e7_s256000.safetensors,7,256000,164685.047773,30.526863,3.876486,377.913330,0.00008278
ckpt_e7_s257000.safetensors,7,257000,164744.604600,29.931749,3.197752,376.428375,0.00008266
ckpt_e7_s258000.safetensors,7,258000,164757.369226,29.019640,2.635190,375.264404,0.00008253
ckpt_e7_s259000.safetensors,7,259000,163597.016352,29.430216,3.644290,374.272491,0.00008240
ckpt_e8_s260000.safetensors,8,260000,245976.729656,31.637445,4.019722,373.884613,0.00008228
ckpt_e8_s261000.safetensors,8,261000,235151.405945,28.861208,2.735131,371.109283,0.00008215
ckpt_e8_s262000.safetensors,8,262000,225299.530249,32.283932,6.937943,369.851379,0.00008202
ckpt_e8_s263000.safetensors,8,263000,226396.273856,28.619974,3.311031,368.430145,0.00008190
ckpt_e8_s264000.safetensors,8,264000,230810.516727,28.838335,2.685125,367.551788,0.00008177
ckpt_e8_s265000.safetensors,8,265000,224195.970550,29.705912,3.176937,366.955872,0.00008164
ckpt_e8_s266000.safetensors,8,266000,226719.907702,28.404940,2.901731,364.989349,0.00008151
ckpt_e8_s267000.safetensors,8,267000,221972.488170,28.130705,2.455378,364.183655,0.00008138
ckpt_e8_s268000.safetensors,8,268000,224880.008545,29.012156,3.566271,362.710602,0.00008125
ckpt_e8_s269000.safetensors,8,269000,227995.087046,27.778482,2.776195,361.434021,0.00008112
ckpt_e8_s270000.safetensors,8,270000,227035.975251,31.235559,5.657959,360.775543,0.00008099
ckpt_e8_s271000.safetensors,8,271000,224771.050756,27.996500,3.319767,359.431091,0.00008086
ckpt_e8_s272000.safetensors,8,272000,224300.153782,27.907274,3.348841,358.130676,0.00008073
ckpt_e8_s273000.safetensors,8,273000,223837.919516,27.058081,2.583882,357.039734,0.00008060
ckpt_e8_s274000.safetensors,8,274000,223848.895830,27.624243,2.916333,356.107025,0.00008047
ckpt_e8_s275000.safetensors,8,275000,223651.359928,27.110800,2.616039,354.850281,0.00008034
ckpt_e8_s276000.safetensors,8,276000,224241.613115,27.440069,3.511273,353.443359,0.00008021
ckpt_e8_s277000.safetensors,8,277000,221053.234863,29.657564,3.782758,353.443909,0.00008008
