ckpt_name,epoch,step,avg_loss,acc_mean,acc_median,acc_std,lr
ckpt_e7_s250000.safetensors,7,250000,21.541214,1.800835,0.583731,3.390975,0.00008353
ckpt_e7_s251000.safetensors,7,251000,21.536156,1.690921,0.489447,3.382828,0.00008340
ckpt_e7_s252000.safetensors,7,252000,21.524432,1.739151,0.537498,3.384168,0.00008328
ckpt_e7_s253000.safetensors,7,253000,21.518194,1.652457,0.462348,3.382812,0.00008315
ckpt_e7_s254000.safetensors,7,254000,21.492487,1.776512,0.545498,3.384308,0.00008303
ckpt_e7_s255000.safetensors,7,255000,21.493979,1.623850,0.410769,3.398344,0.00008291
ckpt_e7_s256000.safetensors,7,256000,21.477049,1.635029,0.402526,3.407019,0.00008278
ckpt_e7_s257000.safetensors,7,257000,21.467113,1.707109,0.527542,3.367976,0.00008266
ckpt_e7_s258000.safetensors,7,258000,21.441991,1.736110,0.546853,3.349434,0.00008253
ckpt_e7_s259000.safetensors,7,259000,21.436390,1.794372,0.590303,3.358837,0.00008240
ckpt_e8_s260000.safetensors,8,260000,21.433370,1.731550,0.551310,3.353786,0.00008228
ckpt_e8_s261000.safetensors,8,261000,21.453512,1.716586,0.540583,3.358036,0.00008215
ckpt_e8_s262000.safetensors,8,262000,21.415994,1.615453,0.406762,3.383624,0.00008202
ckpt_e8_s263000.safetensors,8,263000,21.354248,1.680290,0.451705,3.383051,0.00008190
ckpt_e8_s264000.safetensors,8,264000,21.393405,1.650084,0.457134,3.365311,0.00008177
ckpt_e8_s265000.safetensors,8,265000,21.387706,1.614222,0.408369,3.368299,0.00008164
ckpt_e8_s266000.safetensors,8,266000,21.329195,1.701141,0.526873,3.350386,0.00008151
ckpt_e8_s267000.safetensors,8,267000,21.322582,1.590413,0.379663,3.372254,0.00008138
ckpt_e8_s268000.safetensors,8,268000,21.306135,1.672783,0.467269,3.365841,0.00008125
ckpt_e8_s269000.safetensors,8,269000,21.244693,1.640097,0.427871,3.358169,0.00008112
ckpt_e8_s270000.safetensors,8,270000,21.284880,1.631066,0.400836,3.381673,0.00008099
ckpt_e8_s271000.safetensors,8,271000,21.276066,1.745579,0.567464,3.347188,0.00008086
ckpt_e8_s272000.safetensors,8,272000,21.237921,1.638060,0.425348,3.379748,0.00008073
ckpt_e8_s273000.safetensors,8,273000,21.237189,1.622117,0.411176,3.370720,0.00008060
ckpt_e8_s274000.safetensors,8,274000,21.201699,1.710310,0.540320,3.335562,0.00008047
ckpt_e8_s275000.safetensors,8,275000,21.213220,1.729052,0.542627,3.326030,0.00008034
ckpt_e8_s276000.safetensors,8,276000,21.158281,1.637645,0.433328,3.361558,0.00008021
ckpt_e8_s277000.safetensors,8,277000,21.161158,1.884290,0.762197,3.286478,0.00008008
ckpt_e8_s278000.safetensors,8,278000,21.141147,1.569432,0.341610,3.376506,0.00007994
ckpt_e8_s279000.safetensors,8,279000,21.145822,1.604301,0.401192,3.364400,0.00007981
ckpt_e8_s280000.safetensors,8,280000,21.113325,1.547732,0.339028,3.377699,0.00007968
ckpt_e8_s281000.safetensors,8,281000,21.107071,1.585105,0.378260,3.359403,0.00007954
ckpt_e8_s282000.safetensors,8,282000,21.088525,1.639822,0.435031,3.364063,0.00007941
ckpt_e8_s283000.safetensors,8,283000,21.080597,1.780567,0.624869,3.307487,0.00007928
ckpt_e8_s284000.safetensors,8,284000,21.083030,1.567832,0.351989,3.365590,0.00007914
ckpt_e8_s285000.safetensors,8,285000,21.062943,1.588116,0.397190,3.352290,0.00007901
ckpt_e8_s286000.safetensors,8,286000,21.039464,1.704207,0.506731,3.341683,0.00007887
